learning_rate,z_dim,num_filters,epochs,data_dir,vaegan,test_accuracy
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6640625
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5859375
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6171875
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.71875
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6640625
0.01,100.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6935483813285828
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.453125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.453125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.515625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4765625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.46875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5546875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.421875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.484375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.578125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5078125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.6015625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.484375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.4921875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5390625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.421875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.53125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.546875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.640625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,0.0,0.5806451439857483
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.203125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2109375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1796875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1796875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.203125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.203125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2578125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.21875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.21875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.25
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.171875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2421875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.21875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2734375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.234375
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1953125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2578125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1796875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2578125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.2265625
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.1796875
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.203125
0.01,50.0,30.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.27419355511665344
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.578125
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.453125
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4609375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4765625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.40625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.546875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4609375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4765625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4765625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5546875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.578125
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.546875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.484375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.484375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5234375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4921875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4609375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5703125
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.515625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.546875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.46875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.546875
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.453125
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5390625
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.5
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.359375
0.01,30.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.4354838728904724
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6953125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7578125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.734375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6484375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.765625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.78125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7421875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.71875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7734375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.75
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7109375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7421875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.71875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.765625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.78125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7734375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.734375
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7890625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.828125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.703125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.796875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7265625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.765625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.796875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6796875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7578125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.703125
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7421875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.765625
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.75
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.6875
0.01,50.0,50.0,80.0,/home/cveenker1/Anomaly-Detection-in-API-calls/data/synthetic_data2,1.0,0.7096773982048035
